0,RussiaGate,"REPORT: FBI Obtained FISA Warrant For Trump Aide, Believed He Was 'Agent Of The Russian Government'","FBI,Trump Aide,The Russian Government","FBI, FISA, Trump, Russian Government",JanKimbrough,"fbi,trump aide,the russian government","['trump aide', 'fbi', 'russian government']","fbi,trump"
742,"Obamacare, TrumpCare",Same people against  R the main ones that need it?cuz  is 4 the rich &amp; uninjured &amp; U ain't Rich ?,Rich,nan,End_Prejudice,rich,[],nan
743,AHCA,Hey @theobserver do you have a list of the NC and SC house representatives' vote on ?,"NC,SC","nc, sc, house representatives",karlacrz,"nc,sc",['nc'],sc
744,"StarWarsDay, DarkSide, TheForce, Congress, AHCA",Since its . it certainly feels like the  of  aka  came after older Americans w/ the  bill.,,;americans,t_jh2009,nan,[],nan
745,AHCA,"We lost our voice, our rights, control of our bodies, &amp; now our healthcare. Trump has destroyed our country with a smile on his face. ",Trump,; trump,AngelaDawn623,trump,[],trump
746,AHCA,Is their a way to see a non-partisan comparison between  Obamacare and  without the atomic OMAGAW DIS A OUTRAGE RABBLE RABBLE RABBLE,,obamacare,DavidSchulte1,nan,[],nan
747,AHCA,"Are you drinking up, @RobWittman? Celebrate now, we are watching and we are angry.  ",,;,AltPeapup,nan,[],nan
748,nan,"@realDonaldTrump You're all going to be unpleasantly surprised over the next few years, you worthless, amoral sociopaths    ",,nan,BostinPat,nan,[],nan
749,ahca,".@HouseGOP who voted Yes for today's healthcare revisions, prepare to be revised out of your seat in 2018.  You are despicable.",,;;,husky_rascal,nan,['healthcare revisions'],nan
750,AHCA,"Stop calling this . It is now Trumpcare, a disgusting bill that protects the rich and let the poor to die without proper coverage",,;trumpcare,scarlletbitch,nan,[],nan
751,nan,When you're so mad you could just literally cry,,nan,AlexandriaRae_,nan,[],nan
752,"Obamacare, Trumpcare, FuckTrump, AHCA, StopTrump, Resist"," wasn't broke, it didn't need to be fixed?   is NO CARE?? ?  ? ?",,;;,SimplySue777,nan,[],nan
753,nan,At this point..we tried to save those in red states.. they refused.. so they will deal with the consequences. Can't wait for the CBO score.,,;;;cbo,TrumpanzeeSaid,nan,[],cbo
754,"AHCA, VoteNoAHCA","Dear @tedcruz, if  is so great, Why is the @AmerMedicalAssn against it? Do you think you will survive a yes vote? ",,;,Jamie_Zapata_,nan,[],nan
755,"ahca, gopkillspeople, thegop","We will ALL HAVE TO ANSWER TO GOD, EVEN YOU @realDonaldTrump 
&amp; you won't have $$ to protect you then!
   is evil",,;;,blissful1985,nan,[],nan
756,AHCA,"Again, USA:

If your Rep voted for , call them on it.
If your Rep voted against it, thank them.

And tell the Senate to . ",USA,usa;;;;senate,michael_w_busch,usa,"['senate', 'usa']",senate
757,"TrumpDontCare, AHCA, resist",Vote these inhumane people out of office,,nan,WoolPearls,nan,[],nan
758,"AHCA, shame, trumpcare",This is insane. It's a law condemning women and poor people.,,;,clrthrn,nan,['law condemning women'],nan
759,"TrumpCare, AHCA",".@RepMcSally,

Screw you!

You sentenced innocent folks to death! You are the death panel!

You will hear us!

 ",,;;;;;;;;;;,SujOfficial,nan,[],nan
760,"TheResistance, Obamacare","WE The People are watching! The GOP &amp; 2 DEMS who voted against our healthcare, MUST GO!  …",,";gop,dems",therealezway,nan,['gop'],gop
761,nan,California's House Republicans are crucial to the healthcare vote. More than half are undecided,"California,House Republicans","california, house republicans, healthcare;",jane_long,"california,house republicans","['healthcare vote', 'california']",house
762,nan,@JoeNBC So...begin to work with the Senate on Obamacare repeal or throw a party to celebrate the House vote?  Answer is obvious.,Senate,"senate, obamacare, house;",TheKrothRoads,senate,"['senate on obamacare', 'house vote']","senate,house"
763,Obamacare,"tfw you're rich and your party will condemn thousands of people to die prematurely to make you richer
 ",,nan,KennedyConnolly,nan,[],nan
764,"FakePOTUS, Obamacare","At Rose Garden after a win he boasts, ""I'm not a politician, how my doin' not too bad hah, I'm President, right!""  ","Rose Garden,I'm President",rose garden,es4ideas,"rose garden,i'm president","['president', 'a politician']",rose garden
765,"GOP, TrumpRussia","In other words the: has approved &amp; is promoting Authoritarian Kleptocracy.. Independent  investigation NOW.

 ",Independent,authoritarian kleptocracy;;,AgentScully2017,independent,[],nan
766,nan,"Somehow I bet erectile dysfunction isn't considered a pre-existing condition. Love to pay for their boners, lucky us. Mmmerica. ",,;;,elizmayerle,nan,['erectile dysfunction'],nan
767,"AHCA, Obamacare","How Obamacare Fails People With Pre-existing Conditions 
  Affordable Care Act
",,obamacare; affordable care act;,IsabelaRM1,nan,[],nan
768,ObamaCare,repeal HR are rushing to a vote contains an exemption for members of Congress &amp; staff from losing benefits that bill eliminates.,Congress,"hr, congress",LaraLMek,congress,['congress'],congress
769,AHCA,"Retweeted Jim Clyburn SC-06 (@ClyburnSC06):

The  will have such an egregious and inhumane impact on...",Jim Clyburn,jim clyburn;,Senecaangel,jim clyburn,[],retweeted jim clyburn
770,nan,". @PAAttorneyGen will you join him, please? With love- a resident of Pa. ",Pa,; pa,JanetteKirchner,pa,['pa.'],pa.
771,nan,Look at the shit-eating grin on this disgusting worm who voted today to destroy the lives of hundreds of thousands of his constituents.,,nan,up_in_the_Jer,nan,[],nan
772,AHCA,"I never really loved the expression, but @CharlesPPierce just went all types of masshole on the  and he might just have a point ",,nan,Pat_Beaudry,nan,[],nan
773,"Obamacare, AHCA",20 Republican House Members Voted Against the Healthcare Bill,,"republican, healthcare bill",ProjRepubic,nan,[],"republican house,healthcare bill"
774,nan,Shame!,,nan,Treecy_WildTale,nan,[],nan
775,"AHCA, shameonyou, preexistingconditions",how much of this has to do with the American people and their lives vs. Getting revenge on Obama,Obama,"american, obama",mummadi123,obama,[],obama
776,nan,"Of course. This was always going to happen. Will go to conference, and the Senate will make the House vote up or down on theirs. ",Senate,";;senate, house",kwcollins,senate,"['senate', 'house vote']","senate,house"
777,AHCA,I'M TRYING TO REMAIN CALM BUT HOW CAN I REMAIN CALM WHEN SOME OF MY PREEEXISTING CONDITIONS AREN'T COVERED?,,nan,delreyxhemmings,nan,[],nan
778,nan,These 24 House Republicans voted for Trumpcare in seats where Trump got less tha..,Trump,"house republicans, trumpcare, trump",365TopNews,trump,[],"house,trump"
779,nan,House Republicans pass bill to replace and repeal Obamacare - CNN: CNN House Republicans pass bill to replace…,"House Republicans,and repeal Obamacare,CNN House Republicans","house republicans, cnn",DoyleGlobal,"house republicans,and repeal obamacare,cnn house republicans","['cnn', 'cnn']","house,cnn house"
780,nan,"Only (R) rep in Arizona to vote no. For the wrong reasons, but I'll take it ",Arizona,arizona;,AmberKinion,arizona,['arizona'],arizona
781,"AHCA, WA5","@cathymcmorris thanks MoRo, yor a peach.  . You need to be repealed and replaced. 
 @votebenstuckart ",,;;,JenD1974,nan,[],nan
782,"AHCA, midterms2018",The  will not serve those Americans with pre-existing conditions. Don't B fooled.,,americans;,turtledoveictus,nan,[],nan
783,"Obamacare, AHCA","Does this mean that I can no longer thumb my nose at  and ignore the mandate? Darn, I love shafting government. ",,;,historiarex,nan,[],nan
784,obamacare,Do u agree w/ what The House did 2  today? Answer here:  @FrankieDarcell @LesterHoltNBC @NBCNightlyNews,,house;,wdasfm,nan,[],house
785,"TrumpCare, AHCA, plutocrats, GlobalNonLeadership","It all trickles down here, Richie!
    ",Richie,richie,quixotequest,richie,[],nan
786,nan,When they go low...,,nan,urbnlibertarian,nan,[],nan
787,AHCA,My statement on how today's House vote on the  and will hurt America's kids.,"House,America","house, america",jimsteyer,"house,america","['america', ""today's house vote""]",house
788,"saveaca, ahca",donate here to support @mikelevinca fight for the 307k californians rep. issa betrayed today.,,nan,iamtimothydavis,nan,[],nan
789,nan,"Wow. The house actually did it. JFC. 

Here’s to hoping this dies in the senate and this vote costs Republicans both chambers.",,; house; jfc;republicans,ojapa,nan,['senate'],nan
790,nan,"If you're like me, a fortunate Canadian with access to healthcare, please consider channeling your anger and donating to @PPact ",,canadian,rachellmblair,nan,[],nan
791,"AHCA, Tcot, trumptrain, MAGA","Nothing SWEETER than Liberal tears! Today we are DROWNING in them. THANK YOU Republicans for passing the  !! 
  ",,liberal;;republicans,CSteven,nan,[],nan
792,nan,House Republicans were asked to walk the plank on Trumpcare and they did. Hello 2018,Trumpcare,"house republicans, trumpcare;",Resistanceraven,trumpcare,[],house
793,nan,I can't wait to see @MSNBC's coverage of these upcoming town halls. These GOPers are about to get slammed for this  vote!,,;;,MarineOneJacob,nan,[],nan
794,"AHCA, Trumpcare, Obamacare",SHAME on evry single republican who voted for this disaster   - just to repeal  U guys are the worst. pathetic ppl.,,;,lynxmc1,nan,[],nan
795,AHCA,The GOP house Republicans passed the  against the will of the American people who when last polled said about 17% supported this bill.,,"gop, house republicans, american",EvilGary101,nan,['gop'],gop
796,America,So take away from the poor to give a tax cut to the rich? You got to be ? me.  you want this? fight bsck??,,;;;,GabbyQuinteros,nan,[],nan
797,AHCA,"A sexual assault offender can become President, but a sexual assault victim cannot get healthcare.   ",President,president,LouLachat,president,['president'],nan
798,nan,"The House passed this Horrible Health Bill, . Republicans have committed Political Suicide.",,"house, health bill; republicans",OFFTOMARS11531,nan,[],house
799,nan,My father in law got cancer treatment due to Obamacare,,obamacare,heardatwork123,nan,"['cancer', 'cancer treatment']",obamacare
800,SaveTheACA,"Dear House Republicans, Have a nice tax-payer funded 11 day break. We know where you live",,house republicans;,eqracer,nan,[],nan
801,AHCA,"Current Mood: The Heart Is A Lonely Hunter.
 ",,nan,Breznican,nan,['a lonely hunter'],nan
802,"GOP, AHCA",Definitely waste no time in calling your Senators.  needs to hear passing  will definitely have political repercussions,,senators;,IndivisibleLuma,nan,[],nan
803,AHCA,I honestly feel sick over this. Does that mean I have another pre-existing contusion to add to my list?,,;,RowlandJordyn,nan,[],nan
804,nan,@SenateMajLdr @SpeakerRyan @HouseGOP @SenateGOP @POTUS Fuck you all. God won't let you get away with hurting so many people over healthcare,God,;,melinda_lu18,god,[],nan
805,AHCA,"Anyone trademarked Trump Coffins yet?

",Trump,trump,HITEXECUTIVE,trump,[],trump coffins
806,"FireKenBuck, FireScottTipton, FireDougLamborn",. They just voted to let Coloradans die.,,coloradans,Lula6288,nan,[],nan
807,nan,"This celebratory atmosphere over stripping health care from the sick is one of the most obscene political spectacles I've witnessed. 
",,nan,HANAtruly,nan,[],nan
808,nan,@HouseGOP What happens when u sentence a constituent to death and then approve gun purchases for nut jobs? Wait for it. Wait.,,;;,Gr82BUs,nan,[],nan
809,"BREAKING, trumprussia, russiagate, resist, obamacare","""@funder: : House Passes Bill That Will Never Become Law

   ""

LET US HOPE THIS IS TRUE",,house;,kayemclaren2,nan,['us'],"house,us"
810,nan,Way to get 'em is through the courts,,nan,GWfashionista,nan,[],nan
811,nan,"Cali,  7 dem seats as good as ours in 2018. Donate, call, knock on doors. START TODAY. Issa et al effectively signed their resignations.",,;;;,kidsistah,nan,"['issa', 'cali']",nan
812,nan,The sad part is ...these voters will pay dearly,,nan,Hollyberry872,nan,[],nan
813,nan,House Republicans just voted for a healthcare bill that the CBO didn't even have time to score yet.,"House Republicans,CBO","house republicans, cbo",KimAcheson,"house republicans,cbo",['healthcare bill'],"house,cbo"
814,nan,“Millions of Americans are about to lose health care coverage @GOP are drinking beer”: Dems slam @HouseGOP,"Americans,Dems","americans, dems",TheRReport,"americans,dems",['gop'],nan
815,nan,"WATCH: Democrats Taunt House Republicans After Trumpcare Vote, Sing 'Na Na Na Na, Hey, Goodbye'

Decorum Abounds ","Democrats,Na Na Na Na","democrats, house republicans, trumpcare;;",shanandcrew,"democrats,na na na na",[],nan
816,TrumpCare," is not only cruel and callous.

It's also unconstitutional.

And @AGSchneiderman is on it. ",,;;;;,djlavoie,nan,[],nan
817,AHCA,"Properly articulating my feelings about  is hard, but I do have two things to say: 
1. Fuck you @HouseGOP
2. Super fuck you @PRyan",,;;;;,MrsJoeBiden,nan,[],nan
818,nan,".@realDonaldTrump First, House Republicans are trying to effectively deny access to reproductive health services—a… ",House Republicans,house republicans,AGSchneiderman,house republicans,['health services'],house
819,nan,House Republicans pass healthcare bill in first step toward replacing Obamacare,House Republicans,"house republicans, obamacare",BioethicsRR,house republicans,['pass healthcare bill'],"house,obamacare"
820,nan,"@KamalaHarris I have no doubt you oppose this, but I urge you to make the impact clear and I will stand beside you in this fight. ",,nan,YogicAmnesiac,nan,[],nan
821,AHCA,If you voted for trump thinking you were different from the rest. That he would look out for you. Today proves you are wrong.,,trump;;,beautifullynerd,nan,[],nan
822,nan,Doom in their career in politics &amp; beyond.,,nan,LaMinang,nan,[],nan
823,"AHCA, Trumpcare",This whole  thing makes my head hurt &amp; pressure go up. One way or another @HouseGOP wants me to die. Heartless bastards.,,;;,nikkiyo,nan,[],nan
824,nan,What a disgrace.,,nan,hipsterhobos,nan,[],nan
825,nan,"I don't know why we would expect her to. This notion that Ivanka is a ""Voice of reason"" is a Centrist delusion. ","Ivanka,Voice of reason","; ivanka, centrist",RealChrisCutts,"ivanka,voice of reason",[],ivanka
826,AHCA,. How much did the taxpayers pay for their celebration?  What asses!!!,,;;,hossp63,nan,[],nan
827,"AZ, GOP, ACA",Andy Biggs was sole  Congressional  House member to vote against  repeal,Andy Biggs,"andy biggs, congressional house ",SusanHowardSXSW,andy biggs,"['andy biggs', 'congressional  house']","andy biggs,congressional house"
828,"Obamacare, TrumpCare",Same people against  R the main ones that need it?cuz  is 4 the rich &amp; uninjured &amp; U aint Rich?,,nan,End_Prejudice,nan,[],nan
829,AHCA,Today is an absolutely sad day for America. I'm at a loss of words because I'll definitely lose my health insurance now.,America.I'm,america;,RyanJKaz,america,"['america', 'health insurance']",nan
830,AHCA,"""Oh wow, thanks for visiting-"" ""Actually, Lord Vader says you can't stay here."" *pulls out of bed*   ",Lord Vader,lord vader;,JuniperNichols,lord vader,[],nan
